word,label,formality
攀_v,3,0.4459424973453444
消沉_a,4,0.4672499114285618
雅致_a,4,0.4761060034953903
陶瓷_n,3,0.4337293669961227
得体_a,3,0.4646110808309862
鼓动_v,3,0.4399178887246749
出神入化_i,4,0.2838637372998869
激动_v,2,0.4454715362516075
讲义_n,4,0.4031189347838348
难为情_a,3,0.3039381683405518
回馈_v,4,0.4405321085368918
傻事_n,2,0.3734699106813415
空闲_a,2,0.4672499114285618
搭档_v,3,0.4405321085368918
感冒_n,2,0.4072985334566466
书架_n,2,0.3734699106813415
一窍不通_i,3,0.2893858529721188
移居_v,2,0.4915328530506312
情意_n,3,0.4027191033497609
扑腾_v,3,0.4428327056540317
单身_v,4,0.4411640092938472
神韵_n,4,0.4189850848287261
解忧_v,4,0.4456717317461552
一无所有_i,2,0.2894352652551354
冰凉_a,2,0.4646110808309862
影_n,2,0.3742071643633901
求饶_v,3,0.435984732219936
吃力_a,2,0.4646110808309862
珊瑚_n,3,0.4174071205303457
口才_n,2,0.3673591909292944
纳闷儿_v,3,0.3018586293852247
捶_v,4,0.435984732219936
崇拜_v,2,0.4459424973453444
下不为例_i,2,0.2895320083106236
叛逆_v,4,0.4454715362516075
形单影只_i,4,0.2894352652551354
袖子_n,2,0.3734699106813415
决裂_v,3,0.4569654070116736
省略号_n,2,0.2813696533133371
无能为力_i,2,0.2894352652551354
珍藏_v,3,0.4615127833286295
钻_n,2,0.3666219372472457
挑剔_v,4,0.4428327056540317
郊外_nl,2,0.4564867836054686
杂_v,2,0.4459424973453444
酸甜_a,2,0.4689699015349089
直截了当_i,3,0.2894352652551354
乐园_n,2,0.4054195319009747
入手_v,3,0.4428327056540317
愚昧_a,4,0.4646110808309862
生龙活虎_i,2,0.2894352652551354
星球_n,2,0.3734699106813415
恶毒_a,3,0.4646110808309862
彩票_n,2,0.4027191033497609
假期_n,2,0.3734699106813415
空闲_n,2,0.3711693135642017
乐意_a,2,0.4646110808309862
热忱_n,4,0.4216897253894551
赶_v,1,0.4428327056540317
肤浅_a,3,0.4646110808309862
高高在上_i,2,0.2894352652551354
牵扯_v,3,0.4428327056540317
理睬_v,4,0.4428327056540317
生锈_v,3,0.4466925866704234
凉席_n,2,0.377126796596703
海盗_n,3,0.4014285009776068
当面_d,2,0.4385795195322485
感想_n,2,0.3734699106813415
架子_n,2,0.3734699106813415
嘈杂_a,4,0.4646110808309862
消瘦_a,3,0.4996946168020417
永别_v,2,0.4386235628175117
聋子_n,2,0.3666219372472457
睡眠_n,2,0.3742071643633901
当场_d,3,0.4480663235639199
明知故问_i,2,0.2894352652551354
舌头_n,1,0.3734699106813415
开头_v,1,0.4405321085368918
厄运_n,4,0.4054195319009747
间隙_n,3,0.4174071205303457
多愁善感_i,3,0.2973099166759001
跟_c,2,0.4343656155684713
西餐_n,2,0.3666219372472457
守望_v,4,0.4405321085368918
茄子_n,1,0.4031189347838348
僵_a,3,0.4623104837138463
栋_q,2,0.4338515200370498
绒毛_n,2,0.4337293669961227
才华横溢_i,3,0.2920740958527112
必须_d,2,0.4664081677580817
佛_n,3,0.4014285009776068
必_d,1,0.4558622229115434
悄悄话_n,2,0.2727663141732038
娇小_a,2,0.4577631073968903
遥望_v,3,0.4509614346761495
落水_v,3,0.4545615608578274
难为_v,3,0.4428327056540317
暴风雨_n,2,0.2734541555722358
庄重_a,3,0.4996946168020417
后生可畏_i,3,0.2894352652551354
荤菜_n,2,0.3821226621044914
懊悔_v,4,0.435984732219936
正步_n,3,0.3734699106813415
躯壳_n,3,0.3734699106813415
好心_n,2,0.3734699106813415
疾苦_n,3,0.4292424156319471
冰激凌_n,2,0.2727663141732038
祝愿_v,2,0.4545615608578274
心花怒放_i,3,0.2894352652551354
一针见血_i,2,0.2893858529721188
问号_n,2,0.3666219372472457
胡须_n,3,0.3800249810189778
机动车_n,3,0.3127359296564741
告退_v,4,0.4428327056540317
狼心狗肺_i,3,0.2894352652551354
反悔_v,3,0.435984732219936
小憩_v,4,0.4454715362516075
证人_n,3,0.4054195319009747
花心_a,3,0.4577631073968903
迷路_v,2,0.4454715362516075
紫红_a,2,0.4833227815125135
良_d,4,0.4558622229115434
装点_v,3,0.4638133804457693
将就_v,4,0.4428327056540317
灯笼_n,2,0.3714293378682856
周_q,2,0.4307417283457371
致歉_v,4,0.4428327056540317
脸庞_n,4,0.3666219372472457
教会_n,3,0.4174071205303457
倔_a,3,0.4577631073968903
造化_n,4,0.3865295324401874
名单_n,2,0.3734699106813415
能手_n,3,0.4174071205303457
蝙蝠_n,2,0.4031189347838348
恼羞成怒_i,4,0.2920246835696946
销声匿迹_i,4,0.2962240223044336
艳阳天_n,3,0.2949846836405643
座右铭_n,3,0.3021000323032551
蚯蚓_n,2,0.3938125210562023
老乡_n,2,0.3666219372472457
调皮_a,1,0.4646110808309862
奔跑_v,2,0.4428327056540317
反感_v,3,0.435984732219936
凶手_n,2,0.3666219372472457
呀_e,1,0.4525328931336724
公开_v,2,0.4638133804457693
败笔_n,4,0.3734699106813415
解禁_v,4,0.4405321085368918
舒畅_a,3,0.4677208725222987
五官_n,2,0.3734699106813415
精神_a,2,0.4577631073968903
俘获_v,3,0.4985933261388629
高调_a,3,0.4577631073968903
心旷神怡_i,4,0.3130543534511315
电饭锅_n,2,0.2727169018901872
荷叶_n,1,0.4174071205303457
失足_v,3,0.4386235628175117
心事重重_i,2,0.2894352652551354
端详_v,4,0.4428327056540317
返程_n,3,0.3760405844648541
改日_d,3,0.4388997151885664
餐_q,1,0.4307417283457371
错别字_n,1,0.2727169018901872
见仁见智_i,4,0.2893858529721188
天然_a,2,0.4646110808309862
相聚_v,2,0.4436419002282045
狠毒_a,3,0.4577631073968903
内疚_a,3,0.4646110808309862
艳丽_a,2,0.4782217211228509
反复_v,1,0.4454715362516075
堵_a,3,0.4646110808309862
调养_v,4,0.4517517340521682
打算_n,2,0.3734699106813415
胡闹_v,2,0.4428327056540317
界_n,2,0.4174071205303457
突击_v,3,0.4638133804457693
报废_v,3,0.4638133804457693
款待_v,4,0.4638133804457693
传媒_n,4,0.3742071643633901
幢_q,4,0.4517224031374747
随意_d,3,0.4454274929663442
摄氏度_q,2,0.3295821965417966
闪耀_v,2,0.4459424973453444
寂寥_a,4,0.4672499114285618
妄自菲薄_i,4,0.2871346681379956
二手_a,2,0.4577631073968903
周到_a,2,0.4761060034953903
用意_n,3,0.3666219372472457
口舌_n,3,0.3734699106813415
负面_a,3,0.4646110808309862
较劲_v,3,0.4428327056540317
动气_v,4,0.435984732219936
请柬_n,3,0.3734699106813415
十足_a,2,0.4672499114285618
挪移_v,4,0.4405321085368918
隐居_v,3,0.4899405747157131
警醒_v,3,0.4447020387048857
极端_a,4,0.4646110808309862
浮现_v,3,0.435984732219936
嘉宾_n,3,0.3742071643633901
历经_v,3,0.4804682479283853
坛子_n,3,0.3742071643633901
快车_n,2,0.41055914709625
冒昧_a,4,0.4646110808309862
咽_v,2,0.4428327056540317
紧迫_a,3,0.4996946168020417
摆弄_v,3,0.4428327056540317
打雷_v,2,0.4454715362516075
打抱不平_i,2,0.2920740958527112
鞭策_v,4,0.4615127833286295
拖累_v,3,0.4405321085368918
限定_v,3,0.4436419002282045
发烧_v,1,0.4428327056540317
法则_n,4,0.4054195319009747
品行_n,3,0.3938125210562023
排比_n,3,0.4097021367600841
好笑_a,1,0.4646110808309862
害羞_v,2,0.4459424973453444
萍水相逢_i,4,0.2894352652551354
挎_v,4,0.4428327056540317
海浪_n,1,0.3800249810189778
留神_v,3,0.4428327056540317
持之以恒_i,3,0.3107537563339916
平常_a,3,0.4646110808309862
真切_a,3,0.4761060034953903
合身_a,2,0.4646110808309862
主观_a,3,0.4646110808309862
真谛_n,4,0.3890599993230321
秀气_a,2,0.4577631073968903
离奇_a,4,0.4646110808309862
堂堂正正_i,3,0.2893858529721188
黑心_n,3,0.3734699106813415
火锅_n,2,0.3734699106813415
笼统_a,3,0.4577631073968903
为所欲为_i,3,0.2920246835696946
偏心_a,2,0.4664804138818401
春光_n,2,0.4027191033497609
国事_n,3,0.4174071205303457
修辞_n,4,0.4058001096855732
名不虚传_i,3,0.2894352652551354
目的_n,2,0.4054195319009747
懊恼_a,4,0.4646110808309862
胆战心惊_i,3,0.2893858529721188
倒车_v,2,0.435984732219936
古典_a,4,0.4646110808309862
隐蔽_a,3,0.4761060034953903
忍气吞声_i,3,0.2893858529721188
凑巧_d,3,0.4388997151885664
气度_n,4,0.3800249810189778
使唤_v,3,0.4428327056540317
义气_n,4,0.3734699106813415
把柄_n,4,0.3711693135642017
灌输_v,4,0.4428327056540317
臂膀_n,3,0.3734699106813415
金鱼_n,1,0.3897581167400762
蓝色_n,1,0.4014285009776068
出海_v,2,0.4545615608578274
都会_n,3,0.3666219372472457
憋屈_a,4,0.4646110808309862
打探_v,3,0.435984732219936
呼噜_n,3,0.3734699106813415
恐龙_n,2,0.4174071205303457
拼凑_v,3,0.435984732219936
任凭_v,3,0.435984732219936
闲适_a,4,0.4790401766534042
疏忽_v,3,0.4405321085368918
阴差阳错_i,3,0.2893858529721188
来回_n,2,0.3734699106813415
爱莫能助_i,4,0.2894352652551354
丢脸_v,2,0.435984732219936
独家_a,4,0.4646110808309862
着凉_v,2,0.4459424973453444
捕获_v,3,0.4936845923161519
燥热_a,3,0.4672499114285618
渴求_v,3,0.4459424973453444
辛劳_a,3,0.4761060034953903
前车之鉴_i,4,0.2894352652551354
可敬_a,3,0.4664804138818401
呱呱_o,2,0.4407426279088301
闲情逸致_i,4,0.2920740958527112
拱_v,3,0.4454715362516075
一目十行_i,1,0.2894352652551354
书柜_n,2,0.3648742675306493
苍天_n,3,0.3673591909292944
斯文_a,3,0.4577631073968903
一塌糊涂_i,3,0.2894352652551354
同病相怜_i,3,0.2920246835696946
糠_n,4,0.3938125210562023
面黄肌瘦_i,3,0.2895320083106236
问世_v,3,0.4981339915481599
独善其身_i,4,0.2894352652551354
过奖_v,3,0.4459424973453444
驾照_n,3,0.3734699106813415
叛变_v,3,0.4615127833286295
戏弄_v,4,0.4459424973453444
责怪_v,2,0.4428327056540317
看家_v,2,0.4428327056540317
向导_n,3,0.4174071205303457
稀罕_v,3,0.435984732219936
招呼_v,2,0.4428327056540317
拳头_n,2,0.3666219372472457
适用_a,2,0.4881810581128933
参赛_v,2,0.4638133804457693
媲美_v,4,0.4447020387048857
比比皆是_i,3,0.2911965467573429
荒废_v,3,0.4428327056540317
糊弄_v,3,0.4428327056540317
忍让_v,3,0.435984732219936
乐意_v,2,0.4428327056540317
涮_v,4,0.4428327056540317
熟人_n,2,0.3666219372472457
赏心悦目_i,3,0.2986772807412964
图_a,2,0.5034386344024807
助威_v,3,0.4428327056540317
东道主_n,4,0.2868444519109563
巴掌_n,2,0.3734699106813415
电子版_n,3,0.2727169018901872
倔强_a,3,0.4672499114285618
忠贞_a,4,0.4657531195237264
卖艺_v,3,0.4378540652707899
无法无天_i,2,0.2893858529721188
过眼云烟_i,3,0.2894352652551354
理由_n,2,0.3734699106813415
身无分文_i,3,0.2920740958527112
只管_d,2,0.4388997151885664
碟子_n,2,0.3711693135642017
阳历_n,2,0.4058001096855732
黑人_n,2,0.3734699106813415
北风_n,1,0.3938125210562023
开饭_v,2,0.4428327056540317
壮实_a,3,0.4604019379944661
临_p,2,0.4381037973112544
鄙夷_v,4,0.4405321085368918
阴历_n,2,0.4174071205303457
便捷_a,3,0.4881810581128933
热爱_v,1,0.4459424973453444
兜_n,3,0.3742071643633901
大抵_d,4,0.4454274929663442
转折点_n,3,0.2735035678552525
歧途_n,4,0.38285991578654
看不起_v,1,0.3019080416682413
冒犯_v,3,0.4405321085368918
领教_v,4,0.435984732219936
微风_n,2,0.3734699106813415
儿童_n,1,0.4174071205303457
闪电_v,2,0.4390945239112486
嫦娥_nh,3,0.4822700236328653
妙不可言_i,3,0.2894352652551354
礼拜_v,4,0.4454715362516075
优柔寡断_i,4,0.2894352652551354
健步如飞_i,3,0.2920740958527112
跋山涉水_i,4,0.2973099166759001
就寝_v,4,0.4638133804457693
一马平川_i,3,0.2986772807412964
人行道_n,1,0.2745751241550154
单身汉_n,3,0.2734541555722358
窗台_n,1,0.3734699106813415
枯朽_a,4,0.4996946168020417
契机_n,4,0.4151065234132058
提早_v,2,0.4454715362516075
散场_v,2,0.435984732219936
名声_n,3,0.373329615268022
念书_v,2,0.435984732219936
无关紧要_i,3,0.2894352652551354
得救_v,2,0.4459424973453444
措手不及_i,3,0.2893858529721188
身外之物_i,4,0.2894352652551354
下手_n,3,0.3734699106813415
遗失_v,3,0.4615127833286295
事出有因_i,3,0.2894352652551354
本分_a,3,0.4623104837138463
安分_a,3,0.4646110808309862
依恋_v,3,0.4454715362516075
垫子_n,2,0.3734699106813415
面料_n,4,0.4054195319009747
轻微_a,2,0.4677208725222987
好比_v,2,0.4428327056540317
回荡_v,3,0.4602132542640914
纵然_c,4,0.4381037973112544
自动_a,2,0.4672499114285618
胡同_n,2,0.4014285009776068
大概_n,2,0.3666219372472457
人云亦云_i,3,0.2894352652551354
领子_n,2,0.3666219372472457
搁浅_v,4,0.4436419002282045
蛀_v,4,0.4899405747157131
新房_n,2,0.3800249810189778
美满_a,2,0.4677208725222987
灵感_n,3,0.3800249810189778
目的地_n,2,0.2725766064768677
造就_v,3,0.4899405747157131
橱窗_n,3,0.4014285009776068
防不胜防_i,3,0.2894352652551354
情谊_n,4,0.4174071205303457
售货员_n,2,0.2727169018901872
熟_v,2,0.4545615608578274
如愿以偿_i,3,0.2895320083106236
散落_v,3,0.4559444062583654
高尔夫_n,4,0.270465717056064
多多益善_i,4,0.2894352652551354
如胶似漆_i,4,0.2894352652551354
巧舌如簧_i,4,0.2920740958527112
屏障_n,4,0.4189850848287261
杂念_n,3,0.3734699106813415
纯净水_n,2,0.2831675640360363
河畔_n,3,0.41055914709625
儿时_nt,2,0.4381037973112544
急躁_a,3,0.4623104837138463
想方设法_i,3,0.2973099166759001
流落_v,3,0.4638133804457693
待命_v,4,0.4638133804457693
晃荡_v,3,0.435984732219936
贺卡_n,2,0.3938125210562023
撮_q,4,0.4238937549116414
开销_v,3,0.435984732219936
拐杖_n,3,0.3734699106813415
礼尚往来_i,2,0.2920740958527112
饼子_n,1,0.4014285009776068
节拍_n,2,0.4058001096855732
称职_a,3,0.4761060034953903
守株待兔_i,2,0.2920740958527112
喜讯_n,2,0.3938125210562023
瞌睡_v,3,0.4454715362516075
滋润_v,3,0.4899405747157131
拆散_v,3,0.4386235628175117
有朝一日_i,3,0.2894352652551354
壮硕_a,4,0.4646110808309862
贬义_n,3,0.3731770075848821
松软_a,3,0.4996946168020417
顺从_v,3,0.435984732219936
手足无措_i,4,0.2894352652551354
后会有期_i,2,0.2894352652551354
少年老成_i,3,0.2894352652551354
有点儿_d,1,0.2935970214905629
花圈_n,2,0.4174071205303457
白领_n,4,0.3666219372472457
半斤八两_i,2,0.2894352652551354
委屈_v,2,0.4428327056540317
眼疾手快_i,3,0.2894352652551354
逗_a,2,0.4623104837138463
陆_m,4,0.4914458746098361
开幕_v,2,0.4784270160265645
无济于事_i,3,0.2893858529721188
飘逸_a,4,0.4668541839074482
遍体鳞伤_i,4,0.2894352652551354
传神_a,3,0.4996946168020417
何不_d,2,0.4454274929663442
打扫_v,1,0.435984732219936
风卷残云_i,3,0.2894352652551354
尽头_nd,2,0.442212946588943
胡说八道_i,2,0.2894352652551354
机车_n,3,0.4274737678457485
笔记_v,4,0.4428327056540317
失利_v,3,0.4428327056540317
大款_n,3,0.3648742675306493
想入非非_i,3,0.2894352652551354
窘迫_a,4,0.4604019379944661
登录_v,3,0.4459424973453444
要害_n,3,0.3742071643633901
引进_v,3,0.4899405747157131
丰衣足食_i,3,0.2962240223044336
低三下四_i,2,0.2894352652551354
好久_a,1,0.4646110808309862
道听途说_i,4,0.2894352652551354
焦急_a,3,0.4646110808309862
五湖四海_i,2,0.2986772807412964
结账_v,2,0.435984732219936
铁石心肠_i,2,0.2894352652551354
造孽_v,4,0.4386235628175117
磨蹭_v,3,0.4428327056540317
适时_a,3,0.497394019684902
介入_v,3,0.4459424973453444
勇往直前_i,2,0.308339355913062
深秋_nt,2,0.441213589002567
吃亏_v,2,0.435984732219936
无时无刻_i,2,0.2893858529721188
满心_d,3,0.4320517417544706
栅栏_n,3,0.378341181581994
渲染_v,4,0.4638133804457693
有劲_a,3,0.4604019379944661
背地_n,2,0.3666219372472457
悬崖勒马_i,4,0.2894352652551354
吉利_a,3,0.4672499114285618
觉悟_v,3,0.4377460137221435
此刻_nt,2,0.4381037973112544
宝贵_a,2,0.4996946168020417
咆哮_v,4,0.4428327056540317
豁达_a,4,0.4672499114285618
迷惑_v,3,0.4386235628175117
幻觉_n,3,0.3742071643633901
修长_a,3,0.4646110808309862
倒贴_v,4,0.4428327056540317
寒风_n,1,0.3742071643633901
哑巴_n,2,0.3734699106813415
恶作剧_n,3,0.2786215440910035
守卫_v,2,0.4638133804457693
醒悟_v,3,0.435984732219936
泥_v,2,0.4866204328590113
含笑_v,3,0.4405321085368918
拖延_v,3,0.4428327056540317
殿堂_n,3,0.4058001096855732
叽里咕噜_o,3,0.2894352652551354
窒息_v,4,0.4405321085368918
残忍_a,3,0.4646110808309862
忙活_v,2,0.4428327056540317
吸铁石_n,2,0.2918118638043766
观摩_v,3,0.4784270160265645
狰狞_a,4,0.4646110808309862
风华正茂_i,4,0.2973099166759001
花苞_n,2,0.4174071205303457
独白_n,2,0.3742071643633901
严实_a,3,0.4595243888990979
丢人现眼_i,3,0.2894352652551354
沙子_n,1,0.3742071643633901
慈爱_a,3,0.4672499114285618
唧唧_o,2,0.4381037973112544
补救_v,3,0.4454715362516075
片子_n,2,0.3734699106813415
巨人_n,2,0.3711693135642017
红火_a,3,0.4782217211228509
违章_v,2,0.4899405747157131
万古长青_i,4,0.3283591918469609
完全_d,2,0.4388997151885664
春游_v,2,0.435984732219936
感激涕零_i,4,0.2894352652551354
蝌蚪_n,2,0.3898214901328343
骨瘦如柴_i,3,0.2894352652551354
简陋_a,3,0.4668541839074482
求同存异_i,4,0.308339355913062
触动_v,3,0.4428327056540317
请示_v,3,0.4638133804457693
无家可归_i,2,0.2973099166759001
破天荒_i,4,0.2990811651615764
管事_v,3,0.4459424973453444
春秋_nt,4,0.488834051535356
缓缓_a,2,0.4646110808309862
探头_n,3,0.4151065234132058
丧偶_v,4,0.4638133804457693
转达_v,3,0.4981339915481599
露宿_v,4,0.4528587751592093
不像话_a,2,0.3039381683405518
欢度_v,2,0.4784270160265645
千奇百怪_i,2,0.2894352652551354
健壮_a,2,0.4881810581128933
一时_d,2,0.5207828264352965
预言_n,3,0.3742071643633901
雷电_n,2,0.4058001096855732
跳远_v,2,0.4545615608578274
打招呼_i,2,0.2922924081122783
云霄_n,4,0.4174071205303457
参谋_v,3,0.4528587751592093
眼力_n,3,0.3734699106813415
撮_v,4,0.4428327056540317
钉_v,2,0.4386235628175117
陶醉_v,3,0.4447020387048857
摇晃_v,3,0.4428327056540317
驱散_v,3,0.4602132542640914
病魔_n,3,0.4174071205303457
烙_v,4,0.4579126571469515
挺拔_a,2,0.4996946168020417
雷阵雨_n,2,0.2735035678552525
好意_n,2,0.3666219372472457
心肠_n,2,0.3734699106813415
无赖_a,3,0.4577631073968903
鱼竿_n,2,0.3800249810189778
斗志_n,3,0.3719065672462502
蛋壳_n,2,0.4054195319009747
脑门儿_n,2,0.2727663141732038
解冻_v,3,0.4378540652707899
招数_n,3,0.3666219372472457
浸_v,3,0.4936845923161519
恩赐_v,4,0.4447020387048857
修饰_v,3,0.4899405747157131
并肩_v,3,0.4454715362516075
果子_n,1,0.3734699106813415
干脆_d,3,0.4320517417544706
梳_v,2,0.4428327056540317
行尸走肉_i,3,0.2894352652551354
逃走_v,2,0.4428327056540317
疯子_n,2,0.3734699106813415
褒义_n,3,0.3985715584668791
匀称_a,3,0.4761060034953903
无懈可击_i,4,0.2893858529721188
爱戴_v,3,0.4829969154824691
宽松_a,3,0.4623104837138463
飞翔_v,2,0.4545615608578274
容貌_n,3,0.3734699106813415
排练_v,2,0.4509614346761495
卑鄙_a,3,0.4646110808309862
渡_v,2,0.4921066280177715
寻觅_v,4,0.4485221206637279
山坡_n,1,0.4174071205303457
踢_v,1,0.4428327056540317
能说会道_i,2,0.2911965467573429
风雨交加_i,3,0.2973099166759001
没意思_i,2,0.2899918109951385
混为一谈_i,4,0.2894352652551354
得过且过_i,4,0.2894352652551354
画饼充饥_i,2,0.2911965467573429
冰棍儿_n,2,0.2727663141732038
拘留_v,4,0.4459424973453444
洁白_a,2,0.4672499114285618
竹竿_n,3,0.3830050769895293
怜悯_v,4,0.435984732219936
情理_n,3,0.3734699106813415
云朵_n,2,0.3734699106813415
心血来潮_i,2,0.2894352652551354
天长地久_i,2,0.2894352652551354
锥子_n,3,0.3648742675306493
邀约_v,4,0.4386235628175117
往日_n,2,0.3734699106813415
口香糖_n,1,0.2727663141732038
疗养_v,3,0.4936845923161519
玩物丧志_i,3,0.2894352652551354
商讨_v,3,0.45496120435931
打搅_v,3,0.435984732219936
结实_a,2,0.4790401766534042
吹嘘_v,4,0.4428327056540317
回音_n,3,0.3673591909292944
鼓_a,2,0.4761060034953903
卧铺_n,2,0.3648742675306493
克隆_v,3,0.4921066280177715
推算_v,3,0.4517517340521682
苦尽甘来_i,2,0.2838637372998869
笔画_n,1,0.4337293669961227
